"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자"
"3180000","PHMA220053180034021200004","19811113","","01","영업/정상","13","영업중","","","","","02-2635-2809","","","","서울특별시 영등포구 당산로31길 10 (당산동3가)","07256","의료법인 인봉의료재단 영등포병원","20210105075256","U","2020-12-01 00:07:00.0","병원","190722.223012136","447181.323127997","","","","","","","","","","","","","","","",""
"3160000","PHMA219833160034021200001","19830831","","01","영업/정상","13","영업중","","","","","02-2626-1114","","","서울특별시 구로구 구로동 80번지 고려대부속구로병원","서울특별시 구로구 구로동로 148 고려대부속구로병원 (구로동)","08308","고려대학교의과대학부속구로병원","20201229110052","U","2019-11-01 21:01:00.0","종합병원","189737.563067918","443329.459368413","","","","","","","","","","","","","","","",""
"3160000","PHMA219763160034021200005","19760903","","01","영업/정상","13","영업중","","","","","02-2613-8001","","","서울특별시 구로구 개봉동 353번지 2호","서울특별시 구로구 개봉로 126 (개봉동 구로다나병원빌딩)","08277","의료법인다나의료재단구로다나병원","20190520103130","U","2019-05-22 02:40:00.0","병원","187263.423644693    ","443866.789760211    ","병원","18","31","191","2291.6","122 116 111 109 103 102 101","내과 신경과 정신건강의학과 마취통증의학과 소아청소년과 영상의학과 가정의학과","","","","0","0","","","0",""
"3180000","PHMA220003180034021200006","20000831","","03","폐업","03","폐업","","","","","02-2068-7577","","","서울특별시 영등포구 영등포동7가   77-0","","","은송병원","20081218184441","I","2018-08-31 23:59:59.0","병원","","","병원","0","0","0","0","101","내과","","","","0","0","","","0",""
"3160000","PHMA220143160034021200004","20141015","","03","폐업","03","폐업","20151123","20151012","20160312","","","","152805","서울특별시 구로구 개봉동 144번지 5호","서울특별시 구로구 경인로 306 (개봉동)","152805","의료법인 일명의료재단 승리요양병원","20151123162925","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","187064.192158501    ","443874.017248936    ","요양병원(일반요양병원)","2","15","38","676","101 104 120 122 113 110 114 105 115","비뇨의학과 정형외과 피부과 산부인과 이비인후과 가정의학과 재활의학과 외과 내과","","","","0","0","","","0",""
"3170000","PHMA220083170035021200001","20080317","","03","폐업","03","폐업","20150923","","","","02-867-7700","","153823","서울특별시 금천구 독산동 951번지 4호 5678층","서울특별시 금천구 남부순환로 1372 5678층 (독산동)","08537","효인요양병원","20150922140644","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","191389.027715691    ","441916.081648538    ","요양병원(일반요양병원)","10","18","98","1182","101 113 115 122 120","재활의학과 가정의학과 비뇨의학과 이비인후과 내과","","","","0","0","","","0",""
"3100000","PHMA220083100034021200001","20051215","","01","영업/정상","13","영업중","","","","","02-1577-4447","","","서울특별시 노원구 공릉동 680번지 10호","서울특별시 노원구 동일로 989 2~9층 (공릉동)","01861","방병원","20210727103230","U","2020-12-06 22:09:00.0","병원","206552.561558601","457344.469525861","","","","","","","","","","","","","","","",""
"3170000","PHMA219963170035021200001","19960429","","01","영업/정상","13","영업중","","","","","02-852-1800","","153820","서울특별시 금천구 독산3동 899번지 5호","서울특별시 금천구 남부순환로 1398 (독산동)","08548","구로한방병원","20200217192543","U","2020-02-19 02:40:00.0","한방병원","191626.356206406    ","441978.896518585    ","한방병원","10","18","49","2272.58","308 306 304 303 302 301 114 101","내과 피부과 한방내과 한방부인과 한방소아과 한방안?이비인후?피부과 한방재활의학과 침구과","","","","0","0","","","0",""
"3170000","PHMA220033170035021200001","20031107","","01","영업/정상","13","영업중","","","","","02-858-0067","","153821","서울특별시 금천구 독산4동 1012번지 18호","서울특별시 금천구 시흥대로114길 5 (독산동)","08579","아카시아병원","20190108100128","U","2019-01-10 02:40:00.0","병원","190957.409671301    ","440664.135721844    ","병원","14","15","41","1013.87","116 109 106 105","정형외과 신경외과 마취통증의학과 영상의학과","","","","0","0","","","0",""
"3170000","PHMA220073170035021200001","20070103","","01","영업/정상","13","영업중","","","","","02-867-7056","","153801","서울특별시 금천구 가산동 151번지 36호","서울특별시 금천구 가산로 122 (가산동)","08529","성지병원","20180418164315","I","2018-08-31 23:59:59.0","병원","190457.772817906    ","441601.325701114    ","병원","16","35","228","2273.1","101 103 115 114","피부과 비뇨의학과 정신건강의학과 내과","","","","0","0","","","0",""
"3170000","PHMA220103170035021200001","20101108","","01","영업/정상","13","영업중","","","","","1577-7015","","","서울특별시 금천구 독산동 150번지 7호 새움병원","서울특별시 금천구 시흥대로139길 8 새움병원 (독산동)","08534","새움병원","20190829173158","U","2019-08-31 02:40:00.0","병원","190881              ","441205              ","병원","71","29","100","4644.95","101 102 103 105 106 109 116","내과 신경과 정신건강의학과 정형외과 신경외과 마취통증의학과 영상의학과","","","","0","0","","","0",""
"3170000","PHMA220123170035021200002","20121226","","01","영업/정상","13","영업중","","","","","805-6797","","153813","서울특별시 금천구 독산동 331번지 39호","서울특별시 금천구 범안로 1191 (독산동)","08586","성신고려요양병원","20181229143426","U","2019-01-01 02:40:00.0","요양병원(일반요양병원)","190559.63708048     ","440511.152773091    ","요양병원(일반요양병원)","17","17","89","1357.29","101 120 105 106","내과 정형외과 신경외과 재활의학과","","","","0","0","","","0",""
"3170000","PHMA220153170035021200001","20151202","","01","영업/정상","13","영업중","","","","","02-2111-9700","","","서울특별시 금천구 독산동 288번지 1호","서울특별시 금천구 시흥대로 421 (독산동 건국빌딩)","08523","서울바른세상병원","20210804104021","U","2020-12-08 00:06:00.0","병원","190880.477053829","441004.490706785","","","","","","","","","","","","","","","",""
"3140000","PHMA220093140033021200001","20090519","","01","영업/정상","13","영업중","","","","","1544-2875","","","서울특별시 양천구 신정동 318번지 5호 황금프라자 10층","서울특별시 양천구 목동서로 285 황금프라자 10층 (신정동)","08011","목동중앙치과병원","20210817101724","U","2020-12-07 23:09:00.0","치과병원","188363.725402734","446631.246949745","","","","","","","","","","","","","","","",""
"3170000","PHMA220113170035021200001","20110302","","03","폐업","03","폐업","20210903","","","","028911801","","153864","서울특별시 금천구 시흥1동 999번지 29호","서울특별시 금천구 시흥대로 239 (시흥동)","08614","뉴연세여성병원","20210901111745","U","2020-12-09 00:03:00.0","병원","191074.222004678","439241.805170218","","","","","","","","","","","","","","","",""
"3240000","PHMA220033240033021200001","20031205","","01","영업/정상","13","영업중","","","","","02-470-9114","","","","서울특별시 강동구 천호대로 1043 (천호동)","134864","강동미즈여성병원","20210719090248","U","2020-12-06 22:01:00.0","병원","","","","","","","","","","","","","","","","","",""
"3170000","PHMA220113170035021200002","20110620","","01","영업/정상","13","영업중","","","","","1544-2708","","153858","서울특별시 금천구 시흥1동 890번지 4호 대의빌딩 3층","서울특별시 금천구 시흥대로 202 34층 (시흥동 대의빌딩)","08629","녹십자요양병원","20181231175232","U","2019-01-02 02:40:00.0","요양병원(일반요양병원)","191257.611843222    ","438879.425058325    ","요양병원(일반요양병원)","19","22","131","1636.16","101 105 308 122","내과 정형외과 가정의학과 침구과","","","","0","0","","","0",""
"3170000","PHMA220113170035021200003","20111021","","01","영업/정상","13","영업중","","","","","02-896-2114","","","서울특별시 금천구 시흥동 883번지 5호 서평빌딩 567층","서울특별시 금천구 시흥대로 230 서평빌딩 567층 (시흥동)","08628","서울대효병원","20190802100612","U","2019-08-04 02:40:00.0","병원","191191.868732053    ","439144.877856068    ","병원","28","27","110","1911.12","306 120 102 101","내과 신경과 재활의학과 한방재활의학과","","","","0","0","","","0",""
"3060000","PHMA220083060034021200008","20080404","","01","영업/정상","13","영업중","","","","","1661-0592","","","","서울특별시 중랑구 동일로 890 (묵동)","02038","마디세상병원","20210726110911","U","2020-12-06 22:08:00.0","병원","206836.62018675","456400.58527076","","","","","","","","","","","","","","","",""
"3170000","PHMA220193170035021200002","20190925","","01","영업/정상","13","영업중","","","","","02-6359-7554","","","서울특별시 금천구 시흥동 1031번지","서울특별시 금천구 시흥대로73길 67 46층 (시흥동)","08613","금천한방병원","20191230110723","U","2020-01-01 02:40:00.0","한방병원","","","한방병원","7","19","62","1376.83","308 307 306 305 304 303 302 301 122 109 101","내과 마취통증의학과 가정의학과 한방내과 한방부인과 한방소아과 한방안?이비인후?피부과 한방신경정신과 한방재활의학과 사상체질과 침구과","","","","0","0","","","0",""
"3080000","PHMA220183080033021200001","20180319","","01","영업/정상","13","영업중","","","","","02-982-7080","","","서울특별시 강북구 미아동 317번지 1호 서울컨벤션웨딩홀","서울특별시 강북구 도봉로 161 서울컨벤션웨딩홀 (미아동)","01171","강북휴요양병원","20210603162654","U","2020-12-06 00:05:00.0","요양병원(일반요양병원)","202314.863753202","457867.658598331","","","","","","","","","","","","","","","",""
"3110000","PHMA220183110032021200001","20180726","","01","영업/정상","13","영업중","","","","","1800-7570","","","서울특별시 은평구 응암동 119번지 33호 정원빌딩","서울특별시 은평구 응암로 267 정원빌딩 (응암동)","03455","시온한방병원","20200610180302","U","2019-12-05 23:02:00.0","한방병원","192747.915890233","454846.243806105","","","","","","","","","","","","","","","",""
"3180000","PHMA219943180034021200001","19940413","","03","폐업","03","폐업","","","","","02-2639-7777","","","서울특별시 영등포구 영등포동4가   156-0","","","김안과병원","20081218184441","I","2018-08-31 23:59:59.0","병원","","","병원","0","0","0","0","101","내과","","","","0","0","","","0",""
"3180000","PHMA219993180034021200001","19990823","","03","폐업","03","폐업","20100415","","","","832-0151","","","서울 영등포구 신길3동 232-84","","","영등포하나요양병원","20100415181233","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","","","요양병원(일반요양병원)","2","104","34","1363.14","101 102 120 116 119","진단검사의학과 영상의학과 재활의학과 신경과 내과","","","","0","0","","","0",""
"3090000","PHMA220043090033021200001","20040823","","01","영업/정상","13","영업중","","","","","02-903-9920","","132830","서울특별시 도봉구 방학3동 442","서울특별시 도봉구 시루봉로 137 (방학동)","01316","경희늘푸른노인전문병원","20210818165033","U","2020-12-07 22:00:00.0","요양병원(노인병원)","202338.937796637","462312.588860817","","","","","","","","","","","","","","","",""
"3180000","PHMA220113180034021200004","20110718","","01","영업/정상","13","영업중","","","","","02-2634-7500","","150092","서울특별시 영등포구 문래동2가 39번지 10호","서울특별시 영등포구 경인로77길 6 (문래동2가)","07290","로하스참사랑요양병원","20201202075710","U","2019-11-02 00:04:00.0","요양병원(일반요양병원)","190503.823501659","445613.03148142","","","","","","","","","","","","","","","",""
"3190000","PHMA219933190033021200001","19910222","","01","영업/정상","13","영업중","","","","","02-822-8112","","","서울시 동작구 상도4동 188번지19호","서울특별시 동작구 상도로 146 (상도동)","06959","의료법인성석의료재단동작경희병원","20201124150644","U","2019-10-31 22:06:00.0","병원","194279.989403443","444482.379597367","","","","","","","","","","","","","","","",""
"3000000","PHMA220183000034021200001","20180416","","01","영업/정상","13","영업중","","","","","02-737-7582","","","서울특별시 종로구 숭인동 200번지 26호 진형빌딩","서울특별시 종로구 종로 386 6.7.8.9층 (숭인동)","03115","서울숭인병원","20201216093704","U","2019-11-01 23:08:00.0","병원","201728.010848506","452416.82550417","","","","","","","","","","","","","","","",""
"3210000","PHMA220123210034021200001","20120724","","01","영업/정상","13","영업중","","","","","0215880831","","137888","서울특별시 서초구 양재동 20번지 7호 /양재동 20-4 2층/양재동 20-20(지1~3층)","서울특별시 서초구 바우뫼로35길 32 (양재동)","06744","참포도나무병원","20200610154040","U","2019-12-05 23:02:00.0","병원","203350.547009323","441971.940635973","","","","","","","","","","","","","","","",""
"3180000","PHMA220133180034021200001","20131107","","01","영업/정상","13","영업중","","","","","02-1800-7119","","","서울특별시 영등포구 양평동1가 28번지 4호 한강수병원","서울특별시 영등포구 영등포로 83 한강수병원 (양평동1가)","07262","한강수병원","20210804175853","U","2020-12-08 00:06:00.0","병원","190282.785893083","446694.25657399","","","","","","","","","","","","","","","",""
"3170000","PHMA220123170035021200001","20120614","","01","영업/정상","13","영업중","","","","","028385558","","","서울특별시 금천구 독산동 899-6 2~9층","서울특별시 금천구 남부순환로 1400 2~9층 (독산동)","08548","금천수요양병원","20210615174044","U","2020-12-05 23:07:00.0","요양병원(일반요양병원)","191659.51307314","441984.502153591","","","","","","","","","","","","","","","",""
"3000000","PHMA219813000034021200001","19810709","","01","영업/정상","13","영업중","","","","","1588-5700","","110744","서울특별시 종로구 연건동 28","서울특별시 종로구 대학로 101 (연건동)","03080","서울대학교병원","20210827165323","U","2020-12-07 21:01:00.0","종합병원","199920.803380964","452984.360451452","","","","","","","","","","","","","","","",""
"3220000","PHMA220173220033021200002","20170519","","01","영업/정상","13","영업중","","","","","02-2156-7697","","","","서울특별시 강남구 도산대로 209 느루요양병원빌딩 지하1~2층 지상1~10층 (신사동)","06026","느루요양병원","20210603152133","U","2020-12-06 00:05:00.0","요양병원(일반요양병원)","202527.402058372","446478.329588626","","","","","","","","","","","","","","","",""
"3220000","PHMA219943220033021200003","19940613","","01","영업/정상","13","영업중","","","","","02-3410-2114","","","서울특별시 강남구 일원동 50번지","서울특별시 강남구 일원로 81 (일원동 삼성의료원)","06351","삼성서울병원","20210705140825","U","2020-12-07 00:07:00.0","종합병원","207534.49462606","442943.860447203","","","","","","","","","","","","","","","",""
"3160000","PHMA220083160034021200001","20080225","","01","영업/정상","13","영업중","","","","","02 3666 1114","","","서울특별시 구로구 개봉동 43번지 1호","서울특별시 구로구 고척로21나길 88-41 (개봉동 미소들병원)","08250","의료법인 미소들노인전문병원","20200929163452","U","2019-10-31 00:01:00.0","요양병원(노인병원)","185884.744012457","444536.915882661","","","","","","","","","","","","","","","",""
"3180000","PHMA220083180034021200002","20080728","","03","폐업","03","폐업","20171001","","","","02-2678-7555","","150863","서울특별시 영등포구 양평동1가 120번지 32호","서울특별시 영등포구 선유로25길 6 지하1층~지상5층 (양평동1가)","07272","오산당요양병원","20171020175552","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","190170.669260909    ","446856.812051461    ","요양병원(일반요양병원)","18","17","100","1365.46","101 111 102 120 125 116 114 113 122 124 301 303 308 306 302 305 307 104","외과 사상체질과 한방신경정신과 한방부인과 한방재활의학과 침구과 한방소아과 한방내과 직업환경의학과 가정의학과 이비인후과 피부과 영상의학과 응급의학과 재활의학과 신경과 소아청소년과 내과","","","","0","0","","","0",""
"3180000","PHMA220063180034021200005","19990823","","03","폐업","03","폐업","20100415","","","","02-832-0155","","150053","서울특별시 영등포구 신길3동 84번지","","","영등포하나요양병원","20140501105008","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","","","요양병원(일반요양병원)","15","34","101","1999.51","101 102 120 119 116","영상의학과 진단검사의학과 재활의학과 신경과 내과","","","","0","0","","","0",""
"3180000","PHMA220013180034021200008","20011128","","03","폐업","03","폐업","","","","","02-2635-2809","","","서울특별시 영등포구 당산동3가   386-3","","","영등포병원","20081218184441","I","2018-08-31 23:59:59.0","병원","","","병원","0","0","0","0","101","내과","","","","0","0","","","0",""
"3180000","PHMA220023180034021200001","20020524","","03","폐업","03","폐업","","","","","02-2068-7577","","","서울특별시 영등포구 영등포동7가   77-5","","","은송병원","20081218184441","I","2018-08-31 23:59:59.0","병원","","","병원","0","0","0","0","101","내과","","","","0","0","","","0",""
"3180000","PHMA220023180034021200002","20020524","","03","폐업","03","폐업","","","","","02-832-0151","","","서울특별시 영등포구 신길동   232-84","","","하병원","20081218184441","I","2018-08-31 23:59:59.0","병원","","","병원","0","0","0","0","101","내과","","","","0","0","","","0",""
"3180000","PHMA220023180034021200005","20021017","","03","폐업","03","폐업","","","","","02-2639-7862","","","서울특별시 영등포구 영등포동4가   156-0","","","김안과병원","20081218184441","I","2018-08-31 23:59:59.0","병원","","","병원","0","0","0","0","101","내과","","","","0","0","","","0",""
"3180000","PHMA220033180034021200001","20030120","","03","폐업","03","폐업","","","","","02-2679-5118","","","서울특별시 영등포구 영등포동8가   12-1","","","서울성모병원","20081218184441","I","2018-08-31 23:59:59.0","병원","","","병원","0","0","0","0","101","내과","","","","0","0","","","0",""
"3180000","PHMA220033180034021200004","20031101","","03","폐업","03","폐업","20190504","","","","02-786-2877","","150737","서울특별시 영등포구 여의도동 26번지 4호","서울특별시 영등포구 의사당대로 97 2층 (여의도동)","07327","예림치과병원","20190503101139","U","2019-05-05 02:40:00.0","치과병원","193253.666517882    ","446701.353544281    ","치과병원","3","0","0","258.34","411 410 409 408 407 406 405 404 403 402","구강악안면외과 치과보철과 치과교정과 소아치과 치주과 치과보존과 구강내과 영상치의학과 구강병리과 예방치과","","","","0","0","","","0",""
"3180000","PHMA220043180034021200001","20001220","","03","폐업","03","폐업","20180430","","","","02-845-0777","","","서울특별시 영등포구 대림동   706-1","서울특별시 영등포구 도림로 142 (대림동)","07417","서울복지한방병원","20180430163435","I","2018-08-31 23:59:59.0","한방병원","190901.168361557    ","443446.910983342    ","한방병원","12","11","40","1442.79","308 307 306 305 304 303 302 301 207 204 101","내과 소아치과 구강내과 한방내과 한방부인과 한방소아과 한방안?이비인후?피부과 한방신경정신과 한방재활의학과 사상체질과 침구과","","","","0","0","","","0",""
"3180000","PHMA220053180034021200002","20050302","","03","폐업","03","폐업","","","","","02-2634-7500","","","서울특별시 영등포구 문래동2가   39-10","","","참사랑요양병원","20081218184441","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","","","요양병원(일반요양병원)","0","0","0","0","101","내과","","","","0","0","","","0",""
"3180000","PHMA220053180034021200003","20050512","","03","폐업","03","폐업","","","","","02-2634-7500","","","서울특별시 영등포구 문래동2가   39-10","","","참사랑요양병원","20081218184441","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","","","요양병원(일반요양병원)","0","0","0","0","101","내과","","","","0","0","","","0",""
"3180000","PHMA220053180034021200005","20050805","","03","폐업","03","폐업","","","","","02-2068-7577","","","서울특별시 영등포구 영등포동7가 외  77-5","","","은송요양병원","20081218184441","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","","","요양병원(일반요양병원)","0","0","0","0","101","내과","","","","0","0","","","0",""
"3180000","PHMA220043180034021200002","20040813","","03","폐업","03","폐업","","","","","02-2068-7577","","","서울특별시 영등포구 영등포동7가   77-5","","","은송병원","20081218184441","I","2018-08-31 23:59:59.0","병원","","","병원","0","0","0","0","101","내과","","","","0","0","","","0",""
"3180000","PHMA220043180034021200003","20040902","","03","폐업","03","폐업","","","","","02-2068-7577","","","서울특별시 영등포구 영등포동7가 외  77-5","","","은송요양병원","20081218184441","I","2018-08-31 23:59:59.0","병원","","","병원","0","0","0","0","101","내과","","","","0","0","","","0",""
"3180000","PHMA220043180034021200004","20040918","","03","폐업","03","폐업","","","","","02-2634-7500","","","서울특별시 영등포구 문래동2가   39-10","","","참사랑병원","20081218184441","I","2018-08-31 23:59:59.0","병원","","","병원","0","0","0","0","101","내과","","","","0","0","","","0",""
"3180000","PHMA220043180034021200005","20041001","","03","폐업","03","폐업","20130130","","","","02-2678-0041","","","서울특별시 영등포구 영등포동4가   93-0","","","충무병원","20140503165120","I","2018-08-31 23:59:59.0","병원","","","병원","1","0","0","0","101","내과","","","","0","0","","","0",""
"3180000","PHMA220043180034021200007","20041202","","03","폐업","03","폐업","","","","","02-2634-7500","","","서울특별시 영등포구 문래동2가   39-10","","","참사랑요양병원","20110426185900","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","","","요양병원(일반요양병원)","17","20","115","1554.5","101 120 122","가정의학과 재활의학과 내과","","","","0","0","","","0",""
"3180000","PHMA220053180034021200006","20051007","","03","폐업","03","폐업","","","","","02-2634-7500","","","서울특별시 영등포구 문래동2가   39-10","","","참사랑요양병원","20081218184441","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","","","요양병원(일반요양병원)","0","0","0","0","101","내과","","","","0","0","","","0",""
"3180000","PHMA220063180034021200001","20060310","","03","폐업","03","폐업","20060913","","","","02-2068-7579","","","서울특별시 영등포구 영등포동8가   0-0","","","마리아성모병원","20140501105927","I","2018-08-31 23:59:59.0","병원","","","병원","1","0","0","0","101","내과","","","","0","0","","","0",""
"3180000","PHMA220063180034021200003","20020727","","03","폐업","03","폐업","20110718","","","","02-2634-7500","","","서울특별시 영등포구 문래동2가   39-10","","","참사랑요양병원","20110721163601","I","2018-08-31 23:59:59.0","요양병원(일반요양병원)","","","요양병원(일반요양병원)","17","20","115","1554.45","101 122 120","재활의학과 가정의학과 내과","","","","0","0","","","0",""
"3230000","PHMA220093230034021200001","20091006","","01","영업/정상","13","영업중","","","","","1899-2225","","138171","서울특별시 송파구 송파1동 20번지 8호 지하2층~지상7층","서울특별시 송파구 백제고분로 407 (송파동 지하 2층~7층)","05621","강남힘찬병원","20210409195531","U","2020-12-03 23:01:00.0","병원","209641.102325061","445051.638159851","","","","","","","","","","","","","","","",""
"3180000","PHMA220083180034021200004","20080425","","03","폐업","03","폐업","20160731","","","","02-2678-8225","","150798","서울특별시 영등포구 영등포동4가 153번지 1호","서울특별시 영등포구 영신로34길 5 (영등포동4가)","07301","의료법인 덕수의료재단 영등포한방병원","20160729144532","I","2018-08-31 23:59:59.0","한방병원","191256.017169752    ","446425.984842846    ","한방병원","5","7","30","596.81","301 302 303 305 308 304","한방안?이비인후?피부과 침구과 한방신경정신과 한방소아과 한방부인과 한방내과","","","","0","0","","","0",""
"3180000","PHMA220073180034021200003","20070723","","03","폐업","03","폐업","20140626","","","","488-7177","","","서울 영등포구 대림3동 603-26","서울특별시 영등포구 도신로 218 (도림동)","150832","강남아산병원","20140626135736","I","2018-08-31 23:59:59.0","병원","192452.602139063    ","445481.026037749    ","병원","7","12","61","1057.08","101 105 116 111 113 114 115","비뇨의학과 피부과 이비인후과 소아청소년과 영상의학과 정형외과 내과","","","","0","0","","","0",""
"3180000","PHMA220073180034021200004","20071130","","03","폐업","03","폐업","20170601","","","","2676-0606","","150863","서울특별시 영등포구 양평동1가 190번지 2-4층","서울특별시 영등포구 영등포로 59 2-4층 (양평동1가 엠에스빌딩)","07272","서울으뜸병원","20170605143911","I","2018-08-31 23:59:59.0","병원","190028.918503393    ","446747.380308356    ","병원","6","12","60","1027.97","301 125 120 118 116 109 105 102 101","내과 신경과 정형외과 마취통증의학과 영상의학과 병리과 재활의학과 응급의학과 한방내과","","","","0","0","","","0",""
"3180000","PHMA219993180034021200002","20000104","","03","폐업","03","폐업","20180402","","","","02-845-0777","","","서울특별시 영등포구 대림동 706번지 1호 706-13","서울특별시 영등포구 도림로 144 (대림동)","07417","서울복지병원","20180412215349","I","2018-08-31 23:59:59.0","병원","190918.980623705    ","443464.033607263    ","병원","27","33","143","2008.68","101 105 106 113 110 114 115 120 116 104 122","가정의학과 외과 영상의학과 재활의학과 비뇨의학과 피부과 산부인과 이비인후과 신경외과 정형외과 내과","","","","0","0","","","0",""
"3180000","PHMA220103180034021200001","20100406","","03","폐업","03","폐업","20140717","","","","02-2671-1541","","150036","서울특별시 영등포구 영등포동6가 8번지 3호","서울특별시 영등포구 영중로 59 (영등포동6가)","","안세병원","20141013103053","I","2018-08-31 23:59:59.0","병원","191506.148858786    ","446609.211364301    ","병원","18","20","66","2219.26","106 105 101 116 109","마취통증의학과 영상의학과 내과 정형외과 신경외과","","","","0","0","","","0",""
"3180000","PHMA219873180034021200001","19870123","","03","폐업","03","폐업","20170930","","","","02-841-0101","","150300","서울특별시 영등포구 영등포본동 103번지 21호","서울특별시 영등포구 영등포로 358 (신길동)","07317","서울대윤병원","20180607110943","I","2018-08-31 23:59:59.0","병원","192686.277024382    ","445794.503710807    ","병원","7","34","130","2423.19","104 105 106 101 111 120","재활의학과 소아청소년과 내과 신경외과 정형외과 외과","","","","0","0","","","0",""
"3180000","PHMA220143180034021200004","20141002","","03","폐업","03","폐업","20150828","","","","","","150036","서울특별시 영등포구 영등포동6가 8번지 3호 안세빌딩","서울특별시 영등포구 영중로 59 (영등포동6가 안세빌딩)","150036","영등포안세병원","20150828125807","I","2018-08-31 23:59:59.0","병원","191506.148858786    ","446609.211364301    ","병원","13","0","31","1940.76","101 122 105 106 116 103 109","마취통증의학과 정신건강의학과 영상의학과 신경외과 정형외과 가정의학과 내과","","","","0","0","","","0",""
"3180000","PHMA220143180034021200002","20140521","","03","폐업","03","폐업","20160707","","","","","","150737","서울특별시 영등포구 여의도동 26번지 4호","서울특별시 영등포구 의사당대로 97 2층4층 (여의도동 교보증권빌딩)","07327","다통한병원","20160706180434","I","2018-08-31 23:59:59.0","병원","193253.666517882    ","446701.353544281    ","병원","11","6","31","847.7","106 105 109 101 108 104 122 111 114 113 115","비뇨의학과 이비인후과 피부과 소아청소년과 가정의학과 외과 성형외과 내과 마취통증의학과 정형외과 신경외과","","","","0","0","","","0",""
"3180000","PHMA219893180034021200001","19891130","","03","폐업","03","폐업","","","","","02-840-0101","","","서울특별시 영등포구 신길동   103-21","","","서울대윤병원","20081218184441","I","2018-08-31 23:59:59.0","병원","","","병원","0","0","0","0","101","내과","","","","0","0","","","0",""
"3180000","PHMA219923180034021200001","19920114","","03","폐업","03","폐업","20080923","","","","02-2635-3883","","","서울특별시 영등포구 양평동1가   120-32","","","지성병원","20090420194130","I","2018-08-31 23:59:59.0","병원","","","병원","1","0","0","0","101","내과","","","","0","0","","","0",""
"3180000","PHMA220003180034021200004","19811113","","04","취소/말소/만료/정지/중지","24","직권폐업","20150529","","","","02-2635-2809","","","서울특별시 영등포구 당산동3가   386-3","","","영등포병원","20150529095906","I","2018-08-31 23:59:59.0","병원","","","병원","33","26","89","4172.98","101 106 104 105 109 116 122","가정의학과 영상의학과 마취통증의학과 정형외과 외과 신경외과 내과","","","","0","0","","","0",""
"3180000","PHMA220033180034021200002","19860707","","04","취소/말소/만료/정지/중지","24","직권폐업","20150713","","","","02-3779-1512","","","서울특별시 영등포구 여의도동   62-0","","","가톨릭대학교 여의도성모병원","20150713211225","I","2018-08-31 23:59:59.0","종합병원","","","종합병원","745","115","503","57492.81","101 104 111 105 106 109 110 116 113 119 401 108 107 112 103 114 115 120 117 102 118 122 123 124 125","응급의학과 직업환경의학과 핵의학과 가정의학과 병리과 신경과 방사선종양학과 재활의학과 비뇨의학과 피부과 정신건강의학과 안과 흉부외과 성형외과 치과 진단검사의학과 이비인후과 영상의학과 산부인과 마취통증의학과 신경외과 정형외과 소아청소년과 외과 내과","","","","0","0","","","0",""
"3220000","PHMA220093220033021200005","20090901","","01","영업/정상","13","영업중","","","","","02-557-1004","","","서울특별시 강남구 역삼동 642번지 7호 2층3층일부","서울특별시 강남구 논현로 507 (역삼동 성지하이츠3차빌딩 2층3층일부)","06132","선한목자병원","20200703153416","U","2019-12-07 00:05:00.0","병원","203118.391406425","444369.126280986","","","","","","","","","","","","","","","",""
"3120000","PHMA220213120033021200001","20210728","","01","영업/정상","13","영업중","","","","","02-3147-0999","","","서울특별시 서대문구 충정로2가 78","서울특별시 서대문구 충정로 71-5(충정로2가)","03736","서울중앙요양병원","20210909182240","U","2020-12-08 23:01:00.0","요양병원(일반요양병원)","196879.053918764","451436.098712399","","","","","","","","","","","","","","","",""
"3180000","PHMA220033180034021200003","19920801","","01","영업/정상","13","영업중","","","","","1577-2639","","","서울특별시 영등포구 영등포동4가 156번지","서울특별시 영등포구 영신로 136 (영등포동4가)","07301","건양의료재단 김안과병원","20210723162846","U","2020-12-06 22:05:00.0","병원","191213.335504204","446402.617508062","","","","","","","","","","","","","","","",""
